Start Time,Vessel Name,Total Power Consumption (MW),Power Galley 1 (MW),Power Galley 2 (MW),Power Service (MW),HVAC Chiller 1 Power (MW),HVAC Chiller 2 Power (MW),HVAC Chiller 3 Power (MW),Scrubber Power (MW),Propulsion Power (MW),Port Side Propulsion Power (MW),Starboard Side Propulsion Power (MW),Bow Thruster 1 Power (MW),Bow Thruster 2 Power (MW),Bow Thruster 3 Power (MW),Stern Thruster 1 Power (MW),Stern Thruster 2 Power (MW)
2023-03-11 07:00:00,Vessel 1,50.3693,0.2687,2.0912,45.1989,0.0,0.0,0.0,1.8505,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 07:00:00,Vessel 2,113.02,0.2471,0.7141,74.4389,0.0,5.8706,0.0,3.5962,10.7324,5.0135,5.7185999999999995,0.0,3.9496,0.0,2.739,0.0
2023-03-11 08:00:00,Vessel 1,53.06420000000001,0.419,3.4066,46.4269,0.0,0.0,0.0,1.8517,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 08:00:00,Vessel 2,62.414100000000005,0.3073,1.3769,51.0549,0.0,6.8297,0.0,1.8853,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 09:00:00,Vessel 1,51.151900000000005,0.3668,2.5027,45.4715,0.0,0.0,0.0,1.8509,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 09:00:00,Vessel 2,65.24689999999998,0.2167,2.6623,52.0057,0.0,7.5150999999999994,0.0,1.8871,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 10:00:00,Vessel 1,49.3246,0.4169,1.662,44.436,0.0,0.0,0.0,1.8497,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 10:00:00,Vessel 2,63.832300000000004,0.2294,2.2506,51.033,0.0,7.4748,0.0,1.8845,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 11:00:00,Vessel 1,50.191100000000006,0.3427,1.788,45.248200000000004,0.0,0.0,0.0,1.8522,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 11:00:00,Vessel 2,62.3451,0.1587,1.4877,50.2327,0.0,7.4949,0.0,2.0111,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 12:00:00,Vessel 1,50.998400000000004,0.9311,1.9364,45.3203,0.0,0.0,0.0,1.8506,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 12:00:00,Vessel 2,67.2629,2.2161999999999997,3.7605,50.9423,0.0,7.4978,0.0,1.8860999999999999,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 13:00:00,Vessel 1,52.21450000000001,0.9433,1.2911000000000001,46.8708,0.0,0.0,0.0,2.1493,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 13:00:00,Vessel 2,61.0961,0.654,0.7659,49.4523,0.0,7.3777,0.0,1.8862,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 14:00:00,Vessel 1,51.524,1.1345,1.2278,46.3534,0.0,0.0,0.0,1.8483,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 14:00:00,Vessel 2,62.1963,1.0153,0.7524,50.1684,0.0,7.4145,0.0,1.8857,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 15:00:00,Vessel 1,55.4823,1.1458,1.4462,50.0769,0.0,0.0,0.0,1.8534,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 15:00:00,Vessel 2,63.2927,0.8242,0.8075,51.3663,0.0,7.4443,0.0,1.8904,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 16:00:00,Vessel 1,55.724000000000004,0.7684,1.4735,50.6667,0.0,0.0,0.0,1.8554,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 16:00:00,Vessel 2,67.9906,0.7686999999999999,2.0971,54.8341,0.0,7.4415,0.0,1.8892,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-11 17:00:00,Vessel 1,235.71189999999999,0.7188,2.2248,79.584,0.0,0.0,0.0,3.8184,68.6236,33.585,35.0383,0.0,5.4902999999999995,0.0,3.3354,3.2933
2023-03-11 17:00:00,Vessel 2,76.5383,0.5833,1.7923,58.832100000000004,0.0,7.4174,0.0,2.3621,1.8116,0.9188000000000001,0.8927,0.0,0.9000999999999999,0.7016,0.0,0.32630000000000003
2023-03-11 18:00:00,Vessel 1,405.94320000000005,1.2145,2.1214,62.8559,0.0,0.0,0.0,4.1475,167.8022,81.8781,85.92360000000001,0.0,0.0,0.0,0.0,0.0
2023-03-11 18:00:00,Vessel 2,350.3013,0.20879999999999999,2.1803,68.6572,0.0,7.4554,0.0,6.5776,132.1528,67.9868,64.166,0.0,0.4044,0.3437,0.0,0.1683
2023-03-11 19:00:00,Vessel 1,348.3093,1.1195,2.1767,60.3414,0.0,0.0,0.0,3.9384,140.3667,70.2155,70.1511,0.0,0.0,0.0,0.0,0.0
2023-03-11 19:00:00,Vessel 2,397.38,0.2756,1.427,72.8051,0.0,7.4394,0.0,9.3143,153.05939999999998,78.494,74.5652,0.0,0.0,0.0,0.0,0.0
2023-03-11 20:00:00,Vessel 1,368.41949999999997,1.1292,1.8552,60.257400000000004,0.0,0.0,0.0,3.9998,150.589,77.0406,73.5483,0.0,0.0,0.0,0.0,0.0
2023-03-11 20:00:00,Vessel 2,399.1278,1.1221,2.4982,74.1775,0.0,7.3757,0.0,9.3381,152.3082,78.7616,73.5464,0.0,0.0,0.0,0.0,0.0
2023-03-11 21:00:00,Vessel 1,375.64419999999996,0.5078,0.6111,59.6901,0.0,0.0,0.0,4.008,155.4134,79.5647,75.84909999999999,0.0,0.0,0.0,0.0,0.0
2023-03-11 21:00:00,Vessel 2,394.9626,1.0223,1.0,71.8492,0.0,7.4707,0.0,9.3425,152.139,79.5474,72.5915,0.0,0.0,0.0,0.0,0.0
2023-03-11 22:00:00,Vessel 1,361.4449000000001,0.5986,0.5553,58.6575,0.0,0.0,0.0,5.5229,148.0551,74.7929,73.2626,0.0,0.0,0.0,0.0,0.0
2023-03-11 22:00:00,Vessel 2,399.4005,0.2782,0.7000000000000001,70.4662,0.0,7.5467,0.0,9.3201,155.5445,78.3815,77.1633,0.0,0.0,0.0,0.0,0.0
2023-03-11 23:00:00,Vessel 1,227.47150000000002,0.1124,0.2892,56.6927,0.0,0.0,0.0,10.0256,80.1757,39.5707,40.6052,0.0,0.0,0.0,0.0,0.0
2023-03-11 23:00:00,Vessel 2,405.6507,0.0459,0.7174,68.76859999999999,0.0,7.3264,0.0,9.3227,159.7346,79.811,79.9241,0.0,0.0,0.0,0.0,0.0
2023-03-12 00:00:00,Vessel 1,222.6009,0.0379,0.37520000000000003,55.588,0.0,0.0,0.0,10.0183,78.2906,38.6923,39.5986,0.0,0.0,0.0,0.0,0.0
2023-03-12 00:00:00,Vessel 2,340.7167,0.0992,0.4412,63.7352,0.0,6.3087,0.0,9.2939,130.4187,65.7617,64.6581,0.0,0.0,0.0,0.0,0.0
2023-03-12 01:00:00,Vessel 1,191.8415,0.0061,0.0144,53.685,0.0,0.0,0.0,10.0193,64.0579,29.3381,34.7207,0.0,0.0,0.0,0.0,0.0
2023-03-12 01:00:00,Vessel 2,193.4664,0.026,0.06559999999999999,59.0042,0.0,6.1484,0.0,9.1001,59.5612,30.1235,29.4374,0.0,0.0,0.0,0.0,0.0
2023-03-12 02:00:00,Vessel 1,213.8902,0.0598,0.5126000000000001,53.7894,0.0,0.0,0.0,10.0184,74.7548,30.999299999999998,43.7559,0.0,0.0,0.0,0.0,0.0
2023-03-12 02:00:00,Vessel 2,182.77439999999999,0.0437,0.8758,55.4584,0.0,6.0087,0.0,6.2322,57.0779,29.333099999999998,27.7446,0.0,0.0,0.0,0.0,0.0
2023-03-12 03:00:00,Vessel 1,212.5476,0.0587,0.6146,54.5836,0.0,0.0,0.0,10.0256,73.6326,34.1171,39.5154,0.0,0.0,0.0,0.0,0.0
2023-03-12 03:00:00,Vessel 2,111.31909999999998,0.006699999999999999,0.2094,63.0799,0.0,5.7347,0.0,3.746,16.0722,7.9714,8.101,0.0,0.0,4.0832999999999995,2.3145,0.0
2023-03-12 04:00:00,Vessel 1,215.83120000000002,0.0569,0.9663999999999999,53.7508,0.0,0.0,0.0,6.7018,77.1774,38.2023,38.9756,0.0,0.0,0.0,0.0,0.0
2023-03-12 04:00:00,Vessel 2,55.0527,0.0979,0.3692,45.3903,0.0,5.8407,0.0,2.162,0.48,0.24,0.24,0.0,0.0,0.1192,0.1134,0.0
2023-03-12 05:00:00,Vessel 1,288.2956,0.42669999999999997,0.7122,55.1388,0.0,0.0,0.0,3.7609,114.1285,55.7077,58.4208,0.0,0.0,0.0,0.0,0.0
2023-03-12 05:00:00,Vessel 2,55.224000000000004,0.3684,0.7609,45.4533,0.0,5.7982,0.0,1.8832,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 06:00:00,Vessel 1,253.0575,0.3526,1.0476,57.926500000000004,0.0,0.0,0.0,3.7634,94.0052,47.2199,46.7848,0.0,0.9964999999999999,0.0,0.4923,0.4687
2023-03-12 06:00:00,Vessel 2,56.4011,0.2084,0.6638000000000001,46.8805,0.0,5.7999,0.0,1.8885,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 07:00:00,Vessel 1,109.5005,0.3037,1.5981,79.4475,0.0,0.0,0.0,3.6971,3.9825,1.8772,2.105,0.0,8.2913,0.0,4.0698,4.1283
2023-03-12 07:00:00,Vessel 2,59.0108,0.3028,0.8412999999999999,48.8743,0.0,6.1467,0.0,1.8857,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 08:00:00,Vessel 1,53.251000000000005,0.3166,3.1306,46.953,0.0,0.0,0.0,1.8908,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 08:00:00,Vessel 2,61.9028,0.2742,1.6227,50.4731,0.0,6.6874,0.0,1.8854,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 09:00:00,Vessel 1,50.6145,0.313,2.253,45.2598,0.0,0.0,0.0,1.8287,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 09:00:00,Vessel 2,64.96729999999998,0.4406,2.2693,51.9,0.0,7.5117,0.0,1.8857,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 10:00:00,Vessel 1,49.922200000000004,0.3741,1.47,45.2914,0.0,0.0,0.0,1.8267,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 10:00:00,Vessel 2,63.81980000000001,1.0997,2.1947,51.4922,0.0,7.5487,0.0,0.5245,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 11:00:00,Vessel 1,50.1548,0.3729,1.8094999999999999,45.1841,0.0,0.0,0.0,1.8283,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 11:00:00,Vessel 2,66.5654,1.2361,1.2819,53.4804,0.0,7.5494,0.0,1.891,0.48,0.24,0.24,0.0,0.0,0.0,0.06939999999999999,0.0972
2023-03-12 12:00:00,Vessel 1,51.7317,0.9422,2.1153,45.8883,0.0,0.0,0.0,1.8259,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 12:00:00,Vessel 2,63.917100000000005,0.7978000000000001,0.9976,51.6931,0.0,7.5837,0.0,1.8849,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 13:00:00,Vessel 1,51.7518,1.3979,1.53,46.0339,0.0,0.0,0.0,1.83,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 13:00:00,Vessel 2,62.416000000000004,0.6033,0.6932,50.7243,0.0,7.5508,0.0,1.8844,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 14:00:00,Vessel 1,50.2358,0.9395,1.3171,45.1879,0.0,0.0,0.0,1.8313,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 14:00:00,Vessel 2,61.4675,0.362,0.586,50.1322,0.0,7.543,0.0,1.8843,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 15:00:00,Vessel 1,51.392300000000006,0.4867,1.6219,46.4941,0.0,0.0,0.0,1.8296000000000001,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 15:00:00,Vessel 2,64.42459999999998,1.0605,1.1080999999999999,51.8633,0.0,7.5432,0.0,1.8895,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 16:00:00,Vessel 1,52.443799999999996,0.8034,1.6709,47.1791,0.0,0.0,0.0,1.8304,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 16:00:00,Vessel 2,66.88179999999998,1.2062,1.8959,53.4235,0.0,7.5097,0.0,1.8865,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 17:00:00,Vessel 1,52.613600000000005,0.6917,2.3067,46.8254,0.0,0.0,0.0,1.8298,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 17:00:00,Vessel 2,66.1062,0.3651,2.1465,53.2475,0.0,7.5053,0.0,1.8818000000000001,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 18:00:00,Vessel 1,51.6544,0.8753,2.1054,45.8851,0.0,0.0,0.0,1.8286,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 18:00:00,Vessel 2,65.193,0.2232,1.9099,52.6544,0.0,7.5615,0.0,1.884,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 19:00:00,Vessel 1,50.6131,0.5229,1.8697000000000001,45.432,0.0,0.0,0.0,1.8285,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 19:00:00,Vessel 2,65.9673,0.3292,2.0856,53.3978,0.0,7.3132,0.0,1.8815,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 20:00:00,Vessel 1,51.0648,0.5878,1.1395,46.5471,0.0,0.0,0.0,1.8304,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 20:00:00,Vessel 2,70.23499999999999,0.9647,2.7698,56.6241,0.0,7.0206,0.0,1.8958,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 21:00:00,Vessel 1,49.8679,0.3975,0.6034,45.8707,0.0,0.0,0.0,1.9482,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0881
2023-03-12 21:00:00,Vessel 2,66.5563,0.868,1.5915,54.5632,0.0,6.6889,0.0,1.8847,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-12 22:00:00,Vessel 1,169.8691,0.1703,0.5984,57.3309,0.0,0.0,0.0,3.7029,51.6411,25.717100000000002,25.9237,0.0,2.7633,0.0,1.0321,0.9893
2023-03-12 22:00:00,Vessel 2,143.50830000000002,0.2893,0.7425,70.4187,0.0,6.339,0.0,3.3492,26.5514,14.3584,12.193200000000001,0.0,7.439500000000001,0.0,1.8271,0.0
2023-03-12 23:00:00,Vessel 1,297.36260000000004,0.0301,0.48219999999999996,51.0881,0.0,0.0,0.0,3.7567,121.0027,61.5405,59.4623,0.0,0.0,0.0,0.0,0.0
2023-03-12 23:00:00,Vessel 2,163.5394,0.0856,0.5145,56.6366,0.0,6.1555,0.0,3.5694,48.289,23.6889,24.5999,0.0,0.0,0.0,0.0,0.0
2023-03-13 00:00:00,Vessel 1,299.1175,0.0669,0.6266,53.465199999999996,0.0,0.0,0.0,5.7789,119.59,61.1773,58.4126,0.0,0.0,0.0,0.0,0.0
2023-03-13 00:00:00,Vessel 2,158.9089,0.075,0.4493,56.5234,0.0,5.7443,0.0,4.41,45.8536,22.1358,23.7175,0.0,0.0,0.0,0.0,0.0
2023-03-13 01:00:00,Vessel 1,305.8847,0.0222,0.2723,56.0654,0.0,0.0,0.0,10.0541,119.7351,61.3618,58.3738,0.0,0.0,0.0,0.0,0.0
2023-03-13 01:00:00,Vessel 2,180.0749,0.010400000000000001,0.4911,58.6017,0.0,5.4872,0.0,8.358,53.563,26.2227,27.3408,0.0,0.0,0.0,0.0,0.0
2023-03-13 02:00:00,Vessel 1,309.2464,0.019200000000000002,0.4752,55.4135,0.0,0.0,0.0,10.0567,121.6407,61.9036,59.7375,0.0,0.0,0.0,0.0,0.0
2023-03-13 02:00:00,Vessel 2,175.824,0.006200000000000001,0.4224,57.4884,0.0,5.3008999999999995,0.0,9.0832,51.7611,25.2687,26.493100000000002,0.0,0.0,0.0,0.0,0.0
2023-03-13 03:00:00,Vessel 1,310.1352,0.0001,0.6425,55.3924,0.0,0.0,0.0,10.0531,122.0236,61.0708,60.9527,0.0,0.0,0.0,0.0,0.0
2023-03-13 03:00:00,Vessel 2,205.03549999999998,0.0068,0.206,57.073299999999996,0.0,5.2464,0.0,9.1288,66.687,30.8574,35.8298,0.0,0.0,0.0,0.0,0.0
2023-03-13 04:00:00,Vessel 1,309.8828,0.1063,0.7933,56.7175,0.0,0.0,0.0,10.0523,121.1066,60.6554,60.4514,0.0,0.0,0.0,0.0,0.0
2023-03-13 04:00:00,Vessel 2,200.1596,0.0152,0.21789999999999998,58.379,0.0,5.2913,0.0,9.132,63.5621,29.9513,33.6108,0.0,0.0,0.0,0.0,0.0
2023-03-13 05:00:00,Vessel 1,309.5498,0.34400000000000003,0.7291,57.9979,0.0,0.0,0.0,10.0541,120.2119,59.8543,60.3585,0.0,0.0,0.0,0.0,0.0
2023-03-13 05:00:00,Vessel 2,208.2858,0.1244,0.6123,59.7355,0.0,5.2618,0.0,8.9789,66.7864,32.6059,34.1806,0.0,0.0,0.0,0.0,0.0
2023-03-13 06:00:00,Vessel 1,304.4366,0.2719,0.8191999999999999,59.2984,0.0,0.0,0.0,10.0528,116.9972,57.4911,59.506,0.0,0.0,0.0,0.0,0.0
2023-03-13 06:00:00,Vessel 2,197.4842,0.2305,0.7225,59.9334,0.0,5.157,0.0,8.1114,61.664699999999996,30.4217,31.243000000000002,0.0,0.0,0.0,0.0,0.0
2023-03-13 07:00:00,Vessel 1,305.7307,0.2265,1.5853,61.7427,0.0,0.0,0.0,10.051,116.0622,56.9288,59.1342,0.0,0.0,0.0,0.0,0.0
2023-03-13 07:00:00,Vessel 2,197.10600000000002,0.1676,1.1158000000000001,63.797000000000004,0.0,5.3789,0.0,9.167300000000001,58.74,28.4181,30.3213,0.0,0.0,0.0,0.0,0.0
2023-03-13 08:00:00,Vessel 1,228.12710000000004,0.3725,3.2693,60.9325,0.0,0.0,0.0,6.8870000000000005,78.3326,37.307,41.0262,0.0,0.0,0.0,0.0,0.0
2023-03-13 08:00:00,Vessel 2,196.0995,0.278,2.8758999999999997,66.37219999999999,0.0,5.7146,0.0,9.1667,55.8462,27.1393,28.706599999999998,0.0,0.0,0.0,0.0,0.0
2023-03-13 09:00:00,Vessel 1,213.77489999999997,0.3856,2.1291,58.2076,0.0,0.0,0.0,5.1858,73.9334,36.3986,37.5348,0.0,0.0,0.0,0.0,0.0
2023-03-13 09:00:00,Vessel 2,189.9502,0.324,2.6875,66.3337,0.0,6.1904,0.0,9.1594,52.6277,25.814799999999998,26.8127,0.0,0.0,0.0,0.0,0.0
2023-03-13 10:00:00,Vessel 1,212.0393,0.4305,1.6286,57.873,0.0,0.0,0.0,5.1933,73.457,35.5023,37.9546,0.0,0.0,0.0,0.0,0.0
2023-03-13 10:00:00,Vessel 2,188.29039999999998,0.31579999999999997,2.84,66.8748,0.0,6.1977,0.0,9.159,51.4516,25.697400000000002,25.7541,0.0,0.0,0.0,0.0,0.0
2023-03-13 11:00:00,Vessel 1,212.96869999999998,0.257,2.2087,58.5508,0.0,0.0,0.0,5.1937,73.3793,36.257,37.1222,0.0,0.0,0.0,0.0,0.0
2023-03-13 11:00:00,Vessel 2,183.87089999999998,0.2908,2.492,66.65220000000001,0.0,6.2204,0.0,9.1409,49.5377,24.7761,24.7608,0.0,0.0,0.0,0.0,0.0
2023-03-13 12:00:00,Vessel 1,214.9696,0.882,2.9125,60.1025,0.0,0.0,0.0,5.1937999999999995,72.9394,36.5092,36.4302,0.0,0.0,0.0,0.0,0.0
2023-03-13 12:00:00,Vessel 2,187.89120000000003,0.2355,1.5531,66.5678,0.0,6.2701,0.0,9.1511,52.0571,25.5663,26.4902,0.0,0.0,0.0,0.0,0.0
2023-03-13 13:00:00,Vessel 1,213.5246,1.2219,1.9173,59.8285,0.0,0.0,0.0,5.1842,72.6863,36.7009,35.9855,0.0,0.0,0.0,0.0,0.0
2023-03-13 13:00:00,Vessel 2,185.4642,0.6405,2.0802,67.0889,0.0,6.4318,0.0,9.1553,50.0341,24.2932,25.7402,0.0,0.0,0.0,0.0,0.0
2023-03-13 14:00:00,Vessel 1,211.77700000000002,1.1607,1.1288,57.7304,0.0,0.0,0.0,5.1928,73.282,37.6579,35.6244,0.0,0.0,0.0,0.0,0.0
2023-03-13 14:00:00,Vessel 2,187.0666,1.0977999999999999,1.8391,67.1776,0.0,6.4949,0.0,9.161200000000001,50.6483,24.5092,26.1385,0.0,0.0,0.0,0.0,0.0
2023-03-13 15:00:00,Vessel 1,212.3208,0.8697,1.6087,58.7599,0.0,0.0,0.0,5.1916,72.9456,36.7434,36.2019,0.0,0.0,0.0,0.0,0.0
2023-03-13 15:00:00,Vessel 2,183.6284,0.9771,1.2224,66.1709,0.0,6.3762,0.0,9.1448,49.8686,24.2284,25.64,0.0,0.0,0.0,0.0,0.0
2023-03-13 16:00:00,Vessel 1,213.89250000000004,0.6343,1.3662,60.0209,0.0,0.0,0.0,6.0056,72.9324,36.5364,36.3967,0.0,0.0,0.0,0.0,0.0
2023-03-13 16:00:00,Vessel 2,184.3175,1.0629,1.7268000000000001,67.90520000000001,0.0,6.4219,0.0,9.1597,49.0209,23.9266,25.0935,0.0,0.0,0.0,0.0,0.0
2023-03-13 17:00:00,Vessel 1,370.96689999999995,0.7504,1.6724,67.3629,0.0,0.0,0.0,10.2152,145.4827,71.6037,73.8796,0.0,0.0,0.0,0.0,0.0
2023-03-13 17:00:00,Vessel 2,178.7328,0.2907,1.4177,66.8038,0.0,6.4534,0.0,7.7754,47.995599999999996,23.3721,24.6241,0.0,0.0,0.0,0.0,0.0
2023-03-13 18:00:00,Vessel 1,376.4504,0.7092,1.6912,67.3611,0.0,0.0,0.0,10.2278,148.2305,73.0965,75.1341,0.0,0.0,0.0,0.0,0.0
2023-03-13 18:00:00,Vessel 2,182.16370000000003,0.2074,2.5214,68.3066,0.0,6.6136,0.0,8.6066,47.954,23.3186,24.6355,0.0,0.0,0.0,0.0,0.0
2023-03-13 19:00:00,Vessel 1,379.7176,0.3857,1.8245,66.6906,0.0,0.0,0.0,10.2325,150.2924,74.3164,75.9755,0.0,0.0,0.0,0.0,0.0
2023-03-13 19:00:00,Vessel 2,185.8277,0.2362,2.456,68.8488,0.0,6.5521,0.0,9.1556,49.2894,22.1738,27.1158,0.0,0.0,0.0,0.0,0.0
2023-03-13 20:00:00,Vessel 1,379.7319,0.9815,1.237,65.6792,0.0,0.0,0.0,10.2288,150.8026,74.4332,76.3696,0.0,0.0,0.0,0.0,0.0
2023-03-13 20:00:00,Vessel 2,372.9896,0.9523,2.3805,73.7888,0.0,6.2457,0.0,9.3999,140.1111,67.8646,72.2467,0.0,0.0,0.0,0.0,0.0
2023-03-13 21:00:00,Vessel 1,378.24030000000005,0.5549,0.7719,64.2421,0.0,0.0,0.0,10.2251,151.2232,74.2162,77.0069,0.0,0.0,0.0,0.0,0.0
2023-03-13 21:00:00,Vessel 2,754.6377,0.6358,1.4497,83.31400000000001,0.0,6.378,0.0,8.7857,327.0372,164.4049,162.6324,0.0,0.0,0.0,0.0,0.0
2023-03-13 22:00:00,Vessel 1,376.5806,0.199,0.6681,61.6834,0.0,0.0,0.0,10.2178,151.9065,74.4089,77.4969,0.0,0.0,0.0,0.0,0.0
2023-03-13 22:00:00,Vessel 2,753.3399000000001,0.2053,0.8452000000000001,82.07169999999999,0.0,6.3285,0.0,8.8267,327.5314,164.57920000000001,162.9519,0.0,0.0,0.0,0.0,0.0
2023-03-13 23:00:00,Vessel 1,327.18010000000004,0.0437,0.21669999999999998,57.3523,0.0,0.0,0.0,10.1732,129.6972,64.0,65.697,0.0,0.0,0.0,0.0,0.0
2023-03-13 23:00:00,Vessel 2,741.4555,0.0851,0.5452,78.3888,0.0,5.4648,0.0,8.7069,324.1323,161.6911,162.4413,0.0,0.0,0.0,0.0,0.0
2023-03-14 00:00:00,Vessel 1,290.748,0.0119,0.31989999999999996,54.852799999999995,0.0,0.0,0.0,8.3297,113.6171,55.8399,57.7767,0.0,0.0,0.0,0.0,0.0
2023-03-14 00:00:00,Vessel 2,736.7220000000001,0.0806,0.38,75.0057,0.0,4.7316,0.0,8.2638,324.1304,161.6929,162.437,0.0,0.0,0.0,0.0,0.0
2023-03-14 01:00:00,Vessel 1,275.775,0.0053,0.0254,49.9274,0.0,0.0,0.0,3.8605,110.9785,55.2875,55.690400000000004,0.0,0.0,0.0,0.0,0.0
2023-03-14 01:00:00,Vessel 2,341.3111,0.0166,0.1825,71.502,0.0,4.3695,0.0,4.5466,125.5634,62.0805,63.4827,0.0,2.9318,2.7802,1.9566999999999999,1.8986
2023-03-14 02:00:00,Vessel 1,212.5786,0.037000000000000005,0.2884,48.555099999999996,0.0,0.0,0.0,3.7053,79.9967,37.5894,42.4067,0.0,0.0,0.0,0.0,0.0
2023-03-14 02:00:00,Vessel 2,81.70559999999999,0.047499999999999994,0.5531,62.2893,0.0,4.1061,0.0,2.6942,0.5033,0.2509,0.2525,0.0,2.5006,2.3827,3.0594,3.0660000000000003
2023-03-14 03:00:00,Vessel 1,229.6955,0.0,0.759,49.1202,0.0,0.0,0.0,3.7079999999999997,88.0541,43.0185,45.0357,0.0,0.0,0.0,0.0,0.0
2023-03-14 03:00:00,Vessel 2,48.0402,0.0102,0.4677,41.0023,0.0,3.7406,0.0,1.8594,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-14 04:00:00,Vessel 1,228.6144,0.1125,0.7566999999999999,50.0194,0.0,0.0,0.0,3.7131,87.0061,43.5352,43.4714,0.0,0.0,0.0,0.0,0.0
2023-03-14 04:00:00,Vessel 2,48.2443,0.0252,0.2938,41.5138,0.0,3.601,0.0,1.8505,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-14 05:00:00,Vessel 1,227.3664,0.2625,0.6358,50.6007,0.0,0.0,0.0,3.7066,86.0806,43.1453,42.9349,0.0,0.0,0.0,0.0,0.0
2023-03-14 05:00:00,Vessel 2,49.117599999999996,0.10400000000000001,0.5938,42.1948,0.0,3.4053,0.0,1.8597,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-14 06:00:00,Vessel 1,213.43830000000003,0.3604,0.6206,50.009699999999995,0.0,0.0,0.0,3.5946,79.42660000000001,39.2822,40.1442,0.0,0.0,0.0,0.0,0.0
2023-03-14 06:00:00,Vessel 2,51.2559,0.3776,0.44530000000000003,44.2041,0.0,3.4089,0.0,1.86,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2023-03-14 07:00:00,Vessel 1,147.7975,0.2021,2.5372,50.4575,0.0,0.0,0.0,2.0154,46.2927,22.3534,23.9392,0.0,0.0,0.0,0.0,0.0
