Start Time,Vessel Name,Total Main Engine Fuel Flow (kg/h),Main Engine 1 Fuel Flow Rate (kg/h),Main Engine 2 Fuel Flow Rate (kg/h),Main Engine 3 Fuel Flow Rate (kg/h),Main Engine 4 Fuel Flow Rate (kg/h)
2023-03-10 20:00:00,Vessel 1,11445.592,0.0,0.0,0.0,11445.592
2023-03-10 20:00:00,Vessel 2,14332.78351,413.5625,57.6289,1087.3611,12774.23101
2023-03-10 21:00:00,Vessel 1,11084.462,0.0,0.0,0.0,11084.462
2023-03-10 21:00:00,Vessel 2,13814.915219999999,541.0994000000001,20.7158,0.0,13253.10002
2023-03-10 22:00:00,Vessel 1,10831.11601,0.0,0.0,0.0,10831.11601
2023-03-10 22:00:00,Vessel 2,15737.16757,3571.14169,2205.7367,8.9143,9951.37488
2023-03-10 23:00:00,Vessel 1,10524.298999999999,0.0,0.0,0.0,10524.298999999999
2023-03-10 23:00:00,Vessel 2,27166.831329999997,26069.18503,400.7846,15.367,681.4947000000001
2023-03-11 00:00:00,Vessel 1,10228.86398,0.0,0.0,0.0,10228.86398
2023-03-11 00:00:00,Vessel 2,26593.23788,26559.72998,33.5079,0.0,0.0
2023-03-11 01:00:00,Vessel 1,10016.8,0.0,0.0,0.0,10016.8
2023-03-11 01:00:00,Vessel 2,24880.17526,24850.50006,29.6752,0.0,0.0
2023-03-11 02:00:00,Vessel 1,10057.322,0.0,0.0,0.0,10057.322
2023-03-11 02:00:00,Vessel 2,23936.095980000002,23833.24998,102.846,0.0,0.0
2023-03-11 03:00:00,Vessel 1,10152.21002,0.0,2613.469,0.0,7538.74102
2023-03-11 03:00:00,Vessel 2,22266.336,22233.11,33.226,0.0,0.0
2023-03-11 04:00:00,Vessel 1,8908.949,0.0,8908.949,0.0,0.0
2023-03-11 04:00:00,Vessel 2,24554.611539999998,24484.50004,70.1115,0.0,0.0
2023-03-11 05:00:00,Vessel 1,9314.82397,0.0,9314.82397,0.0,0.0
2023-03-11 05:00:00,Vessel 2,25052.251369999998,24955.88987,96.3615,0.0,0.0
2023-03-11 06:00:00,Vessel 1,9706.40999,0.0,9706.40999,0.0,0.0
2023-03-11 06:00:00,Vessel 2,25669.97729,25160.54999,509.4273,0.0,0.0
2023-03-11 07:00:00,Vessel 1,10226.00202,0.0,10226.00202,0.0,0.0
2023-03-11 07:00:00,Vessel 2,19563.4189,7631.73902,7128.99397,0.0,4802.68591
2023-03-11 08:00:00,Vessel 1,10503.388,0.0,10503.388,0.0,0.0
2023-03-11 08:00:00,Vessel 2,11715.56,0.0,11715.56,0.0,0.0
2023-03-11 09:00:00,Vessel 1,10306.472,0.0,10306.472,0.0,0.0
2023-03-11 09:00:00,Vessel 2,11886.33001,0.0,11886.33001,0.0,0.0
2023-03-11 10:00:00,Vessel 1,10102.47997,0.0,10102.47997,0.0,0.0
2023-03-11 10:00:00,Vessel 2,11739.74698,0.0,11739.74698,0.0,0.0
2023-03-11 11:00:00,Vessel 1,11097.83401,0.0,10247.08,850.75401,0.0
2023-03-11 11:00:00,Vessel 2,12577.479229999999,0.0,11572.21502,1005.26421,0.0
2023-03-11 12:00:00,Vessel 1,10270.72,0.0,10270.72,0.0,0.0
2023-03-11 12:00:00,Vessel 2,11668.938,0.0,11668.938,0.0,0.0
2023-03-11 13:00:00,Vessel 1,10983.59299,0.0,9898.18199,1085.411,0.0
2023-03-11 13:00:00,Vessel 2,11418.67699,0.0,11418.67699,0.0,0.0
2023-03-11 14:00:00,Vessel 1,10521.87197,0.0,10521.87197,0.0,0.0
2023-03-11 14:00:00,Vessel 2,11609.56199,0.0,11609.56199,0.0,0.0
2023-03-11 15:00:00,Vessel 1,11284.206,0.0,11284.206,0.0,0.0
2023-03-11 15:00:00,Vessel 2,12017.88581,771.6547999999999,11246.23101,0.0,0.0
2023-03-11 16:00:00,Vessel 1,11444.351,0.0,11444.351,0.0,0.0
2023-03-11 16:00:00,Vessel 2,12643.00103,24.478,12618.52303,0.0,0.0
2023-03-11 17:00:00,Vessel 1,32596.107070000002,12818.27799,6057.49201,13720.337070000001,0.0
2023-03-11 17:00:00,Vessel 2,14597.830030000001,0.0,11248.76402,2221.71031,1127.3557
2023-03-11 18:00:00,Vessel 1,47461.883929999996,22800.52999,0.0,23573.18995,1088.16399
2023-03-11 18:00:00,Vessel 2,43494.03603,177.70499999999998,17112.137029999998,25242.43,961.764
2023-03-11 19:00:00,Vessel 1,42225.61705,23840.59004,0.0,288.64701,18096.38
2023-03-11 19:00:00,Vessel 2,47594.75478999999,280.9148,19049.16999,28264.67,0.0
2023-03-11 20:00:00,Vessel 1,43927.34996,24998.83998,0.0,0.0,18928.50998
2023-03-11 20:00:00,Vessel 2,47285.56637,166.7963,18948.71001,28170.06006,0.0
2023-03-11 21:00:00,Vessel 1,44645.179879999996,25435.22991,0.0,0.0,19209.94997
2023-03-11 21:00:00,Vessel 2,47419.537370000005,206.3574,19120.85999,28092.31998,0.0
2023-03-11 22:00:00,Vessel 1,43740.08908,23230.22207,2322.72801,0.0,18187.139
2023-03-11 22:00:00,Vessel 2,47428.76433,226.4943,18986.96001,28215.31002,0.0
2023-03-11 23:00:00,Vessel 1,30833.86004,0.0,14809.76001,0.0,16024.10003
2023-03-11 23:00:00,Vessel 2,47458.52986,99.3398,18992.08002,28367.11004,0.0
2023-03-12 00:00:00,Vessel 1,30192.31991,0.0,14484.68995,0.0,15707.62996
2023-03-12 00:00:00,Vessel 2,41646.16434,193.4553,16867.55899,24585.15005,0.0
2023-03-12 01:00:00,Vessel 1,27082.486969999998,0.0,12943.50699,0.0,14138.97998
2023-03-12 01:00:00,Vessel 2,25602.2006,370.7507,414.0799,24817.37,0.0
2023-03-12 02:00:00,Vessel 1,29162.659959999997,0.0,13988.06,0.0,15174.59996
2023-03-12 02:00:00,Vessel 2,25517.983839999997,621.9842,1944.65692,21630.188019999998,1321.1547
2023-03-12 03:00:00,Vessel 1,29037.940000000002,0.0,13938.56998,0.0,15099.37002
2023-03-12 03:00:00,Vessel 2,20165.313019999998,32.3125,6409.39503,8686.93098,5036.67451
2023-03-12 04:00:00,Vessel 1,29562.95006,0.0,14160.13004,0.0,15402.82002
2023-03-12 04:00:00,Vessel 2,10862.9702,0.0,10286.233,448.7074,128.0298
2023-03-12 05:00:00,Vessel 1,36394.070009999996,0.0,17557.62,0.0,18836.45001
2023-03-12 05:00:00,Vessel 2,10752.93099,0.0,10752.93099,0.0,0.0
2023-03-12 06:00:00,Vessel 1,34318.54099,1817.132,13788.482,2878.029,15834.897990000001
2023-03-12 06:00:00,Vessel 2,11007.13499,0.0,11007.13499,0.0,0.0
2023-03-12 07:00:00,Vessel 1,22739.394009999996,8720.631,0.0,6841.34401,7177.419
2023-03-12 07:00:00,Vessel 2,11353.83202,0.0,11353.83202,0.0,0.0
2023-03-12 08:00:00,Vessel 1,11898.541599999999,112.5806,0.0,0.0,11785.961
2023-03-12 08:00:00,Vessel 2,11651.33702,0.0,11651.33702,0.0,0.0
2023-03-12 09:00:00,Vessel 1,11507.43401,0.0,0.0,0.0,11507.43401
2023-03-12 09:00:00,Vessel 2,11917.219200000001,19.3582,11897.861,0.0,0.0
2023-03-12 10:00:00,Vessel 1,11518.22499,0.0,0.0,0.0,11518.22499
2023-03-12 10:00:00,Vessel 2,12836.36829,94.3413,12742.02699,0.0,0.0
2023-03-12 11:00:00,Vessel 1,11512.64899,0.0,0.0,0.0,11512.64899
2023-03-12 11:00:00,Vessel 2,13804.962570000002,240.1005,12173.07997,1391.7821,0.0
2023-03-12 12:00:00,Vessel 1,11638.839,0.0,0.0,0.0,11638.839
2023-03-12 12:00:00,Vessel 2,12206.78155,98.0296,12108.75195,0.0,0.0
2023-03-12 13:00:00,Vessel 1,11626.75098,0.0,0.0,0.0,11626.75098
2023-03-12 13:00:00,Vessel 2,12391.21403,12.259,12378.95503,0.0,0.0
2023-03-12 14:00:00,Vessel 1,11491.132,0.0,0.0,0.0,11491.132
2023-03-12 14:00:00,Vessel 2,11883.641080000001,60.6661,11822.97498,0.0,0.0
2023-03-12 15:00:00,Vessel 1,11691.32101,0.0,0.0,0.0,11691.32101
2023-03-12 15:00:00,Vessel 2,12054.88239,77.7324,11977.14999,0.0,0.0
2023-03-12 16:00:00,Vessel 1,11881.20199,0.0,0.0,0.0,11881.20199
2023-03-12 16:00:00,Vessel 2,12354.5807,44.0527,12310.528,0.0,0.0
2023-03-12 17:00:00,Vessel 1,11785.04399,0.0,0.0,0.0,11785.04399
2023-03-12 17:00:00,Vessel 2,12373.89327,69.7463,12304.14697,0.0,0.0
2023-03-12 18:00:00,Vessel 1,11598.12099,0.0,0.0,0.0,11598.12099
2023-03-12 18:00:00,Vessel 2,12251.21719,88.63719999999999,12162.57999,0.0,0.0
2023-03-12 19:00:00,Vessel 1,11592.286,0.0,0.0,145.546,11446.74
2023-03-12 19:00:00,Vessel 2,12456.59116,119.4431,12337.14806,0.0,0.0
2023-03-12 20:00:00,Vessel 1,11984.7955,0.0,0.0,809.08549,11175.71001
2023-03-12 20:00:00,Vessel 2,13711.80661,1023.3146,12688.49201,0.0,0.0
2023-03-12 21:00:00,Vessel 1,11844.5944,486.17701,0.0,30.2184,11328.19899
2023-03-12 21:00:00,Vessel 2,12529.05641,45.5464,12483.51001,0.0,0.0
2023-03-12 22:00:00,Vessel 1,26682.97799,6065.175020000001,6376.57201,3226.735,11014.49596
2023-03-12 22:00:00,Vessel 2,23440.703569999998,41.0659,6807.87299,12336.48898,4255.2757
2023-03-12 23:00:00,Vessel 1,37012.58002,0.0,17859.92001,0.0,19152.66001
2023-03-12 23:00:00,Vessel 2,22951.71695,126.1659,62.051100000000005,22763.49995,0.0
2023-03-13 00:00:00,Vessel 1,37168.74995,0.0,17932.34996,0.0,19236.399989999998
2023-03-13 00:00:00,Vessel 2,22682.694509999998,452.2404,1.0341,22229.420009999998,0.0
2023-03-13 01:00:00,Vessel 1,37534.89005,0.0,18114.14,0.0,19420.750050000002
2023-03-13 01:00:00,Vessel 2,24414.06645,559.8364,0.0,23854.23005,0.0
2023-03-13 02:00:00,Vessel 1,37688.820009999996,0.0,18197.28999,0.0,19491.53002
2023-03-13 02:00:00,Vessel 2,24155.244280000003,676.75,23.8843,23454.60998,0.0
2023-03-13 03:00:00,Vessel 1,37613.92,0.0,18169.87001,0.0,19444.04999
2023-03-13 03:00:00,Vessel 2,27075.194819999997,650.4649,0.0,26424.729919999998,0.0
2023-03-13 04:00:00,Vessel 1,37723.59999,0.0,18219.99001,0.0,19503.60998
2023-03-13 04:00:00,Vessel 2,26828.03911,635.6542,17.406,24583.43001,1591.5489
2023-03-13 05:00:00,Vessel 1,37775.41997,0.0,18228.19001,0.0,19547.22996
2023-03-13 05:00:00,Vessel 2,28133.526869999998,247.6673,3048.32159,23881.809979999998,955.7280000000001
2023-03-13 06:00:00,Vessel 1,37549.729999999996,0.0,18095.35998,0.0,19454.37002
2023-03-13 06:00:00,Vessel 2,26311.286949999998,429.6089,3.318,25878.36005,0.0
2023-03-13 07:00:00,Vessel 1,37750.64999,0.0,18221.64,0.0,19529.00999
2023-03-13 07:00:00,Vessel 2,26945.229339999998,752.1456000000001,25.6838,26167.39994,0.0
2023-03-13 08:00:00,Vessel 1,29682.696000000004,0.0,4696.28003,20478.85396,4507.56201
2023-03-13 08:00:00,Vessel 2,26693.308829999998,614.667,59.761900000000004,26018.87993,0.0
2023-03-13 09:00:00,Vessel 1,27111.850010000002,0.0,0.0,27111.850010000002,0.0
2023-03-13 09:00:00,Vessel 2,25655.55167,578.3167,11.105,25066.12997,0.0
2023-03-13 10:00:00,Vessel 1,27039.39001,0.0,0.0,27039.39001,0.0
2023-03-13 10:00:00,Vessel 2,25598.27776,679.4497,1.378,24917.45006,0.0
2023-03-13 11:00:00,Vessel 1,27119.39993,0.0,0.0,27119.39993,0.0
2023-03-13 11:00:00,Vessel 2,25274.253549999998,746.5803,21.9533,24505.71995,0.0
2023-03-13 12:00:00,Vessel 1,27310.73999,0.0,0.0,27310.73999,0.0
2023-03-13 12:00:00,Vessel 2,25788.311279999998,668.5120000000001,61.4392,25058.36008,0.0
2023-03-13 13:00:00,Vessel 1,27230.02003,0.0,0.0,27230.02003,0.0
2023-03-13 13:00:00,Vessel 2,25573.375930000002,740.0095,36.4864,24796.88003,0.0
2023-03-13 14:00:00,Vessel 1,26987.62997,0.0,0.0,26987.62997,0.0
2023-03-13 14:00:00,Vessel 2,25677.79727,754.7516,50.9957,24872.04997,0.0
2023-03-13 15:00:00,Vessel 1,27108.99997,0.0,0.0,27108.99997,0.0
2023-03-13 15:00:00,Vessel 2,25113.27543,549.0545,38.851,24525.36993,0.0
2023-03-13 16:00:00,Vessel 1,27524.284069999998,0.0,1681.61411,25842.66996,0.0
2023-03-13 16:00:00,Vessel 2,25240.13236,490.5114,27.701,24721.91996,0.0
2023-03-13 17:00:00,Vessel 1,43758.47002,0.0,17694.34002,26064.13,0.0
2023-03-13 17:00:00,Vessel 2,24748.07977,446.4921,19.9677,24281.61997,0.0
2023-03-13 18:00:00,Vessel 1,44598.21997,0.0,18026.57002,26571.64995,0.0
2023-03-13 18:00:00,Vessel 2,25082.05408,540.8783999999999,37.855599999999995,24503.32008,0.0
2023-03-13 19:00:00,Vessel 1,44864.23001,0.0,18123.62001,26740.61,0.0
2023-03-13 19:00:00,Vessel 2,25442.511140000002,580.8282,27.063000000000002,24834.61994,0.0
2023-03-13 20:00:00,Vessel 1,44683.81989,0.0,17934.02996,26749.78993,0.0
2023-03-13 20:00:00,Vessel 2,46835.17454,10709.73308,6959.70049,22758.70895,6407.03202
2023-03-13 21:00:00,Vessel 1,44711.620070000004,0.0,18092.47002,26619.15005,0.0
2023-03-13 21:00:00,Vessel 2,87674.48007,25800.88007,17563.03997,26433.76003,17876.8
2023-03-13 22:00:00,Vessel 1,44271.070080000005,0.0,17911.89008,26359.18,0.0
2023-03-13 22:00:00,Vessel 2,87603.35008,25753.480020000003,17979.88998,26222.530029999998,17647.45005
2023-03-13 23:00:00,Vessel 1,39233.79995,0.0,15971.94003,23261.85992,0.0
2023-03-13 23:00:00,Vessel 2,85886.39994999999,25249.09999,17464.04003,25893.97993,17279.28
2023-03-14 00:00:00,Vessel 1,35630.949980000005,0.0,14597.70001,21033.24997,0.0
2023-03-14 00:00:00,Vessel 2,85068.79006,24929.210030000002,17430.76004,25768.84997,16939.97002
2023-03-14 01:00:00,Vessel 1,34671.69581,0.0,13916.59204,18414.54698,2340.55679
2023-03-14 01:00:00,Vessel 2,43711.79757,14074.88201,6492.45002,14410.76705,8733.69849
2023-03-14 02:00:00,Vessel 1,29177.71,0.0,13866.630000000001,0.0,15311.08
2023-03-14 02:00:00,Vessel 2,15501.62919,3478.3815999999997,42.118,4198.26199,7782.8676
2023-03-14 03:00:00,Vessel 1,30756.58004,0.0,14723.42006,0.0,16033.15998
2023-03-14 03:00:00,Vessel 2,10494.47227,503.0546,94.7487,0.0,9896.66897
2023-03-14 04:00:00,Vessel 1,30764.739990000002,0.0,14723.66998,0.0,16041.07001
2023-03-14 04:00:00,Vessel 2,10799.89791,747.2864999999999,113.7994,0.0,9938.81201
2023-03-14 05:00:00,Vessel 1,30650.61998,0.0,14693.19996,0.0,15957.42002
2023-03-14 05:00:00,Vessel 2,10762.900529999999,647.3864,75.2451,0.0,10040.26903
2023-03-14 06:00:00,Vessel 1,29297.36501,0.0,12403.96702,4218.49402,12674.90397
2023-03-14 06:00:00,Vessel 2,11056.48919,677.2993,125.15790000000001,0.0,10254.03199
2023-03-14 07:00:00,Vessel 1,20246.13003,0.0,0.0,20246.13003,0.0
2023-03-14 07:00:00,Vessel 2,11537.806890000002,737.9569,94.615,0.0,10705.23499
2023-03-14 08:00:00,Vessel 1,37738.58093,16557.644,0.0,21180.93693,0.0
2023-03-14 08:00:00,Vessel 2,12174.79944,796.6800000000001,89.8644,0.0,11288.25504
2023-03-14 09:00:00,Vessel 1,51169.862870000004,24783.29898,0.0,25573.90389,812.66
2023-03-14 09:00:00,Vessel 2,12696.15599,889.2536,20.113400000000002,0.0,11786.78899
2023-03-14 10:00:00,Vessel 1,26489.43101,9462.40399,0.0,9187.68003,7839.34699
2023-03-14 10:00:00,Vessel 2,12288.68789,775.9859,0.0,0.0,11512.70199
2023-03-14 11:00:00,Vessel 1,14742.44896,2779.856,0.0,998.468,10964.12496
2023-03-14 11:00:00,Vessel 2,11827.2161,708.9231,0.0,0.0,11118.293
2023-03-14 12:00:00,Vessel 1,11839.56603,0.0,0.0,0.0,11839.56603
2023-03-14 12:00:00,Vessel 2,12100.88362,714.1676,0.0,0.0,11386.71602
2023-03-14 13:00:00,Vessel 1,11471.05801,0.0,0.0,0.0,11471.05801
2023-03-14 13:00:00,Vessel 2,11849.077009999999,673.938,0.0,0.0,11175.139009999999
2023-03-14 14:00:00,Vessel 1,11291.627,0.0,0.0,0.0,11291.627
2023-03-14 14:00:00,Vessel 2,12096.13911,975.8051,0.0,0.0,11120.33401
2023-03-14 15:00:00,Vessel 1,11596.83698,0.0,0.0,0.0,11596.83698
2023-03-14 15:00:00,Vessel 2,12076.48624,765.0952,0.0,0.0,11311.39104
2023-03-14 16:00:00,Vessel 1,11891.073,0.0,0.0,0.0,11891.073
2023-03-14 16:00:00,Vessel 2,12506.75509,710.3371,0.0,0.0,11796.41799
2023-03-14 17:00:00,Vessel 1,12042.736,0.0,0.0,0.0,12042.736
2023-03-14 17:00:00,Vessel 2,12674.6765,602.9425,0.0,0.0,12071.734
2023-03-14 18:00:00,Vessel 1,11131.66998,0.0,0.0,0.0,11131.66998
2023-03-14 18:00:00,Vessel 2,12884.59916,810.2462,0.0,0.0,12074.35296
2023-03-14 19:00:00,Vessel 1,11415.78999,0.0,0.0,0.0,11415.78999
2023-03-14 19:00:00,Vessel 2,13010.24209,612.3851,0.0,0.0,12397.85699
2023-03-14 20:00:00,Vessel 1,11456.29002,0.0,0.0,0.0,11456.29002
2023-03-14 20:00:00,Vessel 2,12677.34838,774.9954,0.0,0.0,11902.35298
2023-03-14 21:00:00,Vessel 1,11200.55001,0.0,0.0,0.0,11200.55001
2023-03-14 21:00:00,Vessel 2,12184.8281,772.5741,0.0,0.0,11412.254
2023-03-14 22:00:00,Vessel 1,10777.931,0.0,0.0,0.0,10777.931
2023-03-14 22:00:00,Vessel 2,11741.282710000001,858.8757,0.0,0.0,10882.40701
2023-03-14 23:00:00,Vessel 1,10339.83103,0.0,0.0,0.0,10339.83103
2023-03-14 23:00:00,Vessel 2,11124.74281,780.2329,30.3039,0.0,10314.20601
2023-03-15 00:00:00,Vessel 1,10106.31499,0.0,0.0,0.0,10106.31499
2023-03-15 00:00:00,Vessel 2,10857.44312,764.0399,8.2542,0.0,10085.14902
2023-03-15 01:00:00,Vessel 1,9907.475,0.0,0.0,0.0,9907.475
2023-03-15 01:00:00,Vessel 2,10627.598160000001,765.6992,0.0,0.0,9861.89896
2023-03-15 02:00:00,Vessel 1,9874.624,0.0,0.0,0.0,9874.624
2023-03-15 02:00:00,Vessel 2,10490.80851,749.6635,0.0,0.0,9741.14501
2023-03-15 03:00:00,Vessel 1,9920.23901,0.0,0.0,0.0,9920.23901
2023-03-15 03:00:00,Vessel 2,10437.57342,723.3264,0.0,0.0,9714.24702
2023-03-15 04:00:00,Vessel 1,10091.71901,0.0,0.0,0.0,10091.71901
2023-03-15 04:00:00,Vessel 2,10806.45584,936.3637,0.0,1.3601,9868.73204
2023-03-15 05:00:00,Vessel 1,10366.800009999999,0.0,0.0,0.0,10366.800009999999
2023-03-15 05:00:00,Vessel 2,10764.55849,769.3975,0.0,0.0,9995.16099
2023-03-15 06:00:00,Vessel 1,10897.08502,0.0,0.0,0.0,10897.08502
2023-03-15 06:00:00,Vessel 2,11002.23661,758.5735999999999,0.0,0.0,10243.66301
2023-03-15 07:00:00,Vessel 1,11305.587019999999,0.0,0.0,0.0,11305.587019999999
2023-03-15 07:00:00,Vessel 2,11534.90468,706.2347,16.643,0.0,10812.02698
2023-03-15 08:00:00,Vessel 1,11558.476,0.0,0.0,0.0,11558.476
2023-03-15 08:00:00,Vessel 2,11902.65879,724.8883,12.2925,0.0,11165.47799
2023-03-15 09:00:00,Vessel 1,11597.66299,0.0,0.0,0.0,11597.66299
2023-03-15 09:00:00,Vessel 2,12123.42529,832.0014,15.584900000000001,0.0,11275.83899
2023-03-15 10:00:00,Vessel 1,11657.79702,0.0,0.0,0.0,11657.79702
2023-03-15 10:00:00,Vessel 2,12042.79861,838.8406,12.141,0.0,11191.81701
2023-03-15 11:00:00,Vessel 1,11543.46798,0.0,0.0,0.0,11543.46798
2023-03-15 11:00:00,Vessel 2,12821.7894,864.6346,0.0,889.1120099999999,11068.04279
2023-03-15 12:00:00,Vessel 1,11418.81099,0.0,0.0,0.0,11418.81099
2023-03-15 12:00:00,Vessel 2,12768.28082,800.7368,0.0,0.0,11967.54402
2023-03-15 13:00:00,Vessel 1,11254.862000000001,0.0,0.0,0.0,11254.862000000001
2023-03-15 13:00:00,Vessel 2,14518.14581,1824.6729,726.5215,2413.9970000000003,9552.95441
2023-03-15 14:00:00,Vessel 1,11539.89398,0.0,0.0,817.0899999999999,10722.80398
2023-03-15 14:00:00,Vessel 2,38413.22853,1998.18849,13562.80705,21350.99699,1501.2359999999999
2023-03-15 15:00:00,Vessel 1,11829.38899,0.0,0.0,0.0,11829.38899
2023-03-15 15:00:00,Vessel 2,47572.593160000004,112.10300000000001,19230.14007,28230.35009,0.0
2023-03-15 16:00:00,Vessel 1,12283.87398,0.0,0.0,0.0,12283.87398
2023-03-15 16:00:00,Vessel 2,47349.409750000006,193.3898,18967.469970000002,28188.54998,0.0
2023-03-15 17:00:00,Vessel 1,13508.246009999999,1435.8389900000002,0.0,601.1039999999999,11471.30302
2023-03-15 17:00:00,Vessel 2,45553.10208,185.50209999999998,18403.89003,26963.70995,0.0
2023-03-15 18:00:00,Vessel 1,43385.21482,20064.26809,0.0,20730.40803,2590.5387
2023-03-15 18:00:00,Vessel 2,46881.9606,252.8307,18891.88,27737.2499,0.0
2023-03-15 19:00:00,Vessel 1,45676.111990000005,22402.70501,0.0,23273.40698,0.0
2023-03-15 19:00:00,Vessel 2,47046.97882,172.7088,18802.48998,28071.780039999998,0.0
2023-03-15 20:00:00,Vessel 1,53063.500060000006,25948.17001,0.0,27115.33005,0.0
2023-03-15 20:00:00,Vessel 2,47154.60222,135.50209999999998,18946.36002,28072.7401,0.0
2023-03-15 21:00:00,Vessel 1,52748.73006,25804.76006,0.0,26943.97,0.0
2023-03-15 21:00:00,Vessel 2,47356.4071,96.2971,19141.93,28118.18,0.0
2023-03-15 22:00:00,Vessel 1,51863.68002,25389.27,0.0,26474.41002,0.0
2023-03-15 22:00:00,Vessel 2,47195.40293,103.6329,18910.58007,28181.18996,0.0
2023-03-15 23:00:00,Vessel 1,52205.80001,25529.70996,0.0,26676.09005,0.0
2023-03-15 23:00:00,Vessel 2,42877.03628,234.8293,15659.92299,26982.28399,0.0
2023-03-16 00:00:00,Vessel 1,52391.57999,25636.97003,0.0,26754.60996,0.0
2023-03-16 00:00:00,Vessel 2,27326.0311,389.49109999999996,0.0,26936.54,0.0
2023-03-16 01:00:00,Vessel 1,52654.95993,25862.55994,0.0,26792.399989999998,0.0
2023-03-16 01:00:00,Vessel 2,27397.95487,756.0849000000001,0.0,26641.86997,0.0
2023-03-16 02:00:00,Vessel 1,51994.99005,25479.79005,0.0,26515.2,0.0
2023-03-16 02:00:00,Vessel 2,27086.454069999996,745.5941,0.0,26340.859969999998,0.0
2023-03-16 03:00:00,Vessel 1,52801.92004,25843.83,0.0,26958.09004,0.0
2023-03-16 03:00:00,Vessel 2,28036.090770000003,721.9707000000001,0.0,27314.12007,0.0
2023-03-16 04:00:00,Vessel 1,52986.6,25888.38999,0.0,27098.21001,0.0
2023-03-16 04:00:00,Vessel 2,27784.26197,809.4519,0.0,26974.81007,0.0
2023-03-16 05:00:00,Vessel 1,52960.89005,25994.41999,0.0,26966.47006,0.0
2023-03-16 05:00:00,Vessel 2,28102.580629999997,762.2106,0.0,27340.37003,0.0
2023-03-16 06:00:00,Vessel 1,52937.32011,25901.63003,0.0,27035.69008,0.0
2023-03-16 06:00:00,Vessel 2,28149.856150000003,727.2593,163.4869,27259.109950000002,0.0
2023-03-16 07:00:00,Vessel 1,52805.66003,25845.589939999998,0.0,26960.07009,0.0
2023-03-16 07:00:00,Vessel 2,18903.39568,157.88299999999998,8283.25699,6842.25409,3620.0016
2023-03-16 08:00:00,Vessel 1,52691.79001,25862.51997,0.0,26829.27004,0.0
2023-03-16 08:00:00,Vessel 2,11789.50404,0.0,11789.50404,0.0,0.0
2023-03-16 09:00:00,Vessel 1,52405.73006,25679.11997,0.0,26726.610090000002,0.0
2023-03-16 09:00:00,Vessel 2,11765.372,0.0,11765.372,0.0,0.0
2023-03-16 10:00:00,Vessel 1,52256.480039999995,25642.68996,0.0,26613.79008,0.0
2023-03-16 10:00:00,Vessel 2,11594.98601,0.0,11594.98601,0.0,0.0
2023-03-16 11:00:00,Vessel 1,52337.31998,25644.56003,0.0,26692.75995,0.0
2023-03-16 11:00:00,Vessel 2,11660.65202,14.347,11646.30502,0.0,0.0
2023-03-16 12:00:00,Vessel 1,53012.689979999996,25945.97997,0.0,27066.71001,0.0
2023-03-16 12:00:00,Vessel 2,11539.05999,0.0,11539.05999,0.0,0.0
2023-03-16 13:00:00,Vessel 1,52751.65993,25845.26998,0.0,26906.38995,0.0
2023-03-16 13:00:00,Vessel 2,11737.40699,13.515,11723.89199,0.0,0.0
2023-03-16 14:00:00,Vessel 1,52497.56992,25730.90997,0.0,26766.65995,0.0
2023-03-16 14:00:00,Vessel 2,11531.659,0.0,11531.659,0.0,0.0
2023-03-16 15:00:00,Vessel 1,53049.100000000006,26006.36003,0.0,27042.739970000002,0.0
2023-03-16 15:00:00,Vessel 2,11553.86501,0.0,11553.86501,0.0,0.0
2023-03-16 16:00:00,Vessel 1,47107.685979999995,11054.36098,11109.40502,24943.91998,0.0
2023-03-16 16:00:00,Vessel 2,12713.803829999999,1024.9987999999998,11688.80503,0.0,0.0
2023-03-16 17:00:00,Vessel 1,45191.62,0.0,18242.65002,26948.96998,0.0
2023-03-16 17:00:00,Vessel 2,14703.43339,43.6446,10787.504,2577.847,1294.43779
2023-03-16 18:00:00,Vessel 1,45214.48988,0.0,18127.04997,27087.43991,0.0
2023-03-16 18:00:00,Vessel 2,25354.85168,233.563,1402.4187,21865.33697,1853.53301
2023-03-16 19:00:00,Vessel 1,44711.39003,0.0,17860.690020000002,26850.70001,0.0
2023-03-16 19:00:00,Vessel 2,28361.27017,653.3402,0.0,27707.92997,0.0
2023-03-16 20:00:00,Vessel 1,44218.57004,0.0,17815.80002,26402.77002,0.0
2023-03-16 20:00:00,Vessel 2,28741.253,635.8931,0.0,28105.3599,0.0
2023-03-16 21:00:00,Vessel 1,44174.380040000004,0.0,17737.48002,26436.90002,0.0
2023-03-16 21:00:00,Vessel 2,28078.24771,780.9078,0.0,27297.33991,0.0
2023-03-16 22:00:00,Vessel 1,44681.889970000004,0.0,17897.78,26784.10997,0.0
2023-03-16 22:00:00,Vessel 2,26568.45792,770.8279,0.0,25797.63002,0.0
2023-03-16 23:00:00,Vessel 1,45053.27007,0.0,18117.28999,26935.98008,0.0
2023-03-16 23:00:00,Vessel 2,25564.82715,616.3272000000001,0.0,24948.49995,0.0
2023-03-17 00:00:00,Vessel 1,48155.44501,11278.925009999999,10750.75998,26125.76002,0.0
2023-03-17 00:00:00,Vessel 2,26633.55116,700.2411,0.0,25933.31006,0.0
2023-03-17 01:00:00,Vessel 1,53826.24985,26409.669869999998,0.0,27416.579980000002,0.0
